cm_key,mvar2,mvar3,mvar4,mvar5
76131,0,216513,4,9
76132,0,26730,3,89
76133,0,0,4,59
76134,0,0,2,82
76135,1,0,0,102
76136,0,38313,4,2
76137,0,0,0,130
76138,0,0,4,329
76139,1,0,3,14
76140,5,10692,3,25
76141,2,0,3,41
76142,0,90882,3,11
76143,1,133650,4,131
76144,1,0,4,36
76145,0,0,2,58
76146,3,156103,3,223
76147,4,0,1,253
76148,0,0,1,286
76149,2,0,3,7
76150,0,0,0,133
76151,1,181764,4,193
76152,1,32076,0,131
76153,1,0,4,355
76154,0,122958,4,41
76155,0,133650,2,5
76156,4,51321,0,131
76157,0,0,4,115
76158,1,0,1,9
76159,0,8019,0,232
76160,4,356400,8,28
76161,0,0,1,14
76162,1,2673,5,7
76163,0,0,9,17
76164,0,0,3,12
76165,0,25839,2,54
76166,0,0,0,30
76167,1,0,3,44
76168,0,133650,2,15
76169,0,0,7,37
76170,0,0,4,89
76171,0,79120,2,41
76172,0,98901,12,6
76173,0,0,1,8
76174,0,48114,4,7
76175,4,0,5,14
76176,0,0,5,7
76177,0,56133,2,7
76178,2,0,3,23
76179,0,43837,8,123
76180,3,235224,2,22
76181,0,0,6,19
76182,0,86070,3,12
76183,0,215443,3,1
76184,1,0,2,157
76185,1,164122,1,234
76186,3,0,4,137
76187,3,0,2,6
76188,1,69498,3,14
76189,0,106920,4,3
76190,0,187110,1,36
76191,1,2673,1,55
76192,0,0,4,2
76193,0,48114,2,7
76194,1,0,6,8
76195,1,0,8,150
76196,0,10692,0,91
76197,4,16038,2,111
76198,2,21384,12,1
76199,0,0,1,130
76200,0,58271,6,10
76201,0,0,2,59
76202,1,0,2,55
76203,0,0,1,8
76204,2,194059,2,19
76205,0,0,2,42
76206,0,374220,6,1
76207,0,0,2,36
76208,2,0,1,244
76209,0,66290,3,41
76210,0,151826,5,62
76211,0,124740,12,66
76212,1,0,4,55
76213,1,182833,6,29
76214,0,0,2,42
76215,1,0,2,116
76216,0,45441,7,178
76217,5,0,4,229
76218,1,0,2,47
76219,2,0,0,15
76220,0,0,2,28
76221,0,0,8,9
76222,0,0,1,84
76223,0,52925,7,44
76224,3,0,3,48
76225,1,0,0,278
76226,1,0,3,63
76227,0,229878,5,5
76228,0,0,0,70
76229,0,0,3,193
76230,1,0,4,61
76231,1,0,4,203
76232,2,187555,3,65
76233,1,66290,2,26
76234,5,0,1,23
76235,2,0,8,82
76236,2,79299,0,114
76237,4,136323,4,21
76238,2,0,1,235
76239,1,0,4,7
76240,0,83932,4,7
76241,0,0,2,101
76242,1,0,1,3
76243,1,138996,3,74
76244,3,0,4,5
76245,0,0,4,96
76246,0,53460,2,103
76247,0,0,3,7
76248,0,0,1,19
76249,4,0,4,24
76250,0,0,1,275
76251,0,0,3,290
76252,4,26730,1,179
76253,0,161449,3,26
76254,0,0,1,14
76255,1,0,2,24
76256,0,0,1,43
76257,1,0,2,34
76258,0,0,2,55
76259,0,434629,3,40
76260,3,74844,1,293
76261,0,0,6,79
76262,0,213840,6,1
76263,0,0,2,29
76264,1,0,0,20
76265,0,10692,6,292
76266,0,0,3,36
76267,1,151826,1,8
76268,0,0,1,37
76269,0,167864,0,88
76270,1,74844,6,7
76271,0,0,2,7
76272,4,34749,1,9
76273,1,0,0,52
76274,0,0,1,26
76275,2,0,0,87
76276,0,0,2,79
76277,0,31006,11,12
76278,1,224532,2,5
76279,0,128304,2,53
76280,4,63082,2,14
76281,1,160380,4,235
76282,1,0,1,129
76283,1,0,2,339
76284,3,0,1,172
76285,2,66825,4,2
76286,4,0,3,46
76287,0,0,4,14
76288,0,5346,4,24
76289,0,0,1,188
76290,0,0,1,35
76291,0,359964,12,42
76292,0,0,5,85
76293,1,0,2,80
76294,0,58271,1,4
76295,0,8553,3,86
76296,0,50787,0,9
76297,6,0,1,83
76298,4,35105,4,62
76299,0,42768,4,5
76300,4,0,6,18
76301,2,0,1,47
76302,2,0,0,63
76303,1,0,3,26
76304,1,0,2,142
76305,0,434629,3,169
76306,0,160380,3,5
76307,2,210276,4,96
76308,0,53460,2,170
76309,4,20136,5,49
76310,2,25660,5,285
76311,1,0,1,18
76312,4,133650,4,355
76313,3,0,3,5
76314,0,0,1,64
76315,0,6415,3,33
76316,2,10692,1,109
76317,1,0,1,27
76318,0,0,4,52
76319,0,0,1,6
76320,0,2673,5,100
76321,0,0,4,129
76322,0,0,3,196
76323,0,0,0,189
76324,1,19067,1,15
76325,2,0,3,199
76326,0,53460,8,7
76327,0,0,4,270
76328,1,113335,4,292
76329,5,74844,3,1
76330,0,0,3,257
76331,0,0,3,4
76332,0,0,1,23
76333,0,37422,2,110
76334,0,0,6,5
76335,0,0,2,146
76336,1,258746,8,82
76337,1,0,4,41
76338,0,0,1,53
76339,1,0,1,65
76340,6,0,0,184
76341,1,42768,2,332
76342,0,0,4,85
76343,1,133650,6,53
76344,1,0,5,106
76345,0,434629,4,60
76346,1,16038,0,262
76347,2,53460,1,184
76348,0,9622,1,1
76349,1,0,4,212
76350,0,0,4,15
76351,0,0,1,33
76352,2,0,3,186
76353,1,0,4,25
76354,3,0,3,47
76355,1,0,4,36
76356,3,0,9,195
76357,0,66825,4,27
76358,0,63261,5,129
76359,4,271576,5,98
76360,2,0,2,20
76361,0,0,4,41
76362,4,93555,3,43
76363,0,0,1,129
76364,1,138461,3,68
76365,0,158241,8,314
76366,1,0,0,162
76367,0,29403,3,89
76368,1,0,11,250
76369,0,0,1,183
76370,4,0,1,124
76371,0,0,8,81
76372,1,51232,3,247
76373,1,24057,4,7
76374,7,0,8,84
76375,1,0,4,137
76376,4,0,1,355
76377,4,434629,3,103
76378,0,0,1,221
76379,4,0,2,355
76380,0,0,4,35
76381,5,0,2,339
76382,0,0,4,157
76383,0,0,2,32
76384,0,0,1,239
76385,1,267300,4,1
76386,0,0,4,66
76387,0,29937,2,5
76388,0,137926,4,31
76389,4,0,1,28
76390,1,0,2,13
76391,0,26730,1,21
76392,0,211523,5,109
76393,2,0,4,190
76394,0,0,2,55
76395,0,64152,6,61
76396,2,0,5,105
76397,0,0,5,115
76398,0,0,2,28
76399,0,0,3,222
76400,1,10692,9,4
76401,2,434629,3,235
76402,2,0,1,7
76403,0,0,3,41
76404,0,11226,4,169
76405,4,0,3,130
76406,5,53460,2,64
76407,0,0,1,220
76408,0,0,2,27
76409,0,0,3,260
76410,3,58806,3,264
76411,4,41164,3,7
76412,0,0,5,16
76413,5,0,2,59
76414,1,0,2,106
76415,5,0,3,28
76416,0,0,1,64
76417,0,187110,4,18
76418,0,0,1,77
76419,0,0,0,287
76420,0,0,3,14
76421,0,0,3,72
76422,0,24948,2,11
76423,5,0,4,7
76424,0,0,3,28
76425,0,0,1,78
76426,0,167508,4,31
76427,4,0,1,82
76428,1,0,3,21
76429,1,0,4,24
76430,0,16038,6,191
76431,7,179625,5,143
76432,0,7484,9,8
76433,1,133650,2,18
76434,0,106920,8,96
76435,3,0,4,21
76436,3,0,3,105
76437,1,188446,5,45
76438,5,0,2,245
76439,0,0,2,355
76440,1,0,5,205
76441,0,0,4,335
76442,0,0,1,18
76443,0,29581,7,4
76444,1,0,3,75
76445,0,0,2,14
76446,1,58271,1,291
76447,0,36352,4,84
76448,0,0,1,1
76449,2,161983,5,8
76450,1,267300,6,195
76451,1,0,1,11
76452,0,0,5,51
76453,0,0,3,236
76454,1,0,2,184
76455,0,0,0,180
76456,1,0,4,8
76457,0,135253,7,203
76458,0,0,4,36
76459,1,102108,4,4
76460,1,0,1,3
76461,1,196198,8,71
76462,1,0,0,38
76463,0,0,4,164
76464,6,80190,3,15
76465,0,202078,4,10
76466,0,0,4,1
76467,0,155034,4,223
76468,0,0,2,240
76469,1,45708,4,11
76470,0,92485,4,125
76471,2,0,5,30
76472,1,0,2,7
76473,1,0,2,2
76474,1,202078,4,66
76475,3,0,1,5
76476,0,133650,5,4
76477,5,0,1,145
76478,1,0,1,167
76479,0,96228,6,21
76480,1,138105,5,157
76481,0,0,4,89
76482,1,20314,4,59
76483,0,0,4,78
76484,1,0,0,46
76485,1,0,1,7
76486,0,147015,2,6
76487,4,133650,4,153
76488,1,240570,3,17
76489,1,0,4,146
76490,0,0,2,6
76491,0,154499,3,2
76492,0,0,4,232
76493,1,0,1,355
76494,0,0,3,10
76495,2,0,0,57
76496,1,0,4,43
76497,4,0,1,355
76498,0,0,0,128
76499,0,0,4,31
76500,5,0,4,2
76501,1,136323,2,166
76502,0,0,3,269
76503,0,0,2,282
76504,0,23166,5,1
76505,0,83397,7,170
76506,0,175348,1,10
76507,0,0,6,28
76508,4,0,3,28
76509,1,0,3,106
76510,1,0,2,5
76511,0,0,4,34
76512,1,0,2,35
76513,2,0,2,48
76514,0,106920,3,63
76515,0,0,3,230
76516,1,62370,3,13
76517,4,0,4,1
76518,0,0,0,28
76519,4,0,0,37
76520,0,112800,6,61
76521,1,16038,2,104
76522,3,0,2,29
76523,1,0,2,48
76524,0,0,4,124
76525,0,0,5,178
76526,6,0,7,48
76527,1,0,3,12
76528,0,0,2,46
76529,0,0,2,218
76530,4,0,2,13
76531,1,0,4,164
76532,1,5346,4,29
76533,0,5346,1,221
76534,0,0,2,189
76535,4,0,4,5
76536,0,0,1,55
76537,1,0,1,28
76538,0,0,6,127
76539,4,0,4,16
76540,0,0,4,130
76541,11,0,2,19
76542,0,0,4,29
76543,0,0,1,17
76544,1,416988,4,243
76545,1,0,3,83
76546,1,79655,7,24
76547,8,16038,7,60
76548,0,0,3,14
76549,2,0,2,84
76550,1,0,4,331
76551,0,0,3,22
76552,1,0,4,68
76553,0,67894,8,205
76554,2,0,1,52
76555,0,0,4,142
76556,0,0,4,82
76557,0,26730,4,137
76558,1,0,4,56
76559,0,0,3,7
76560,0,0,3,92
76561,0,6949,4,198
76562,5,0,2,93
76563,1,0,1,13
76564,1,0,1,65
76565,0,0,2,82
76566,2,0,7,24
76567,1,0,2,94
76568,3,166795,6,236
76569,0,0,2,182
76570,4,0,2,22
76571,1,10157,2,144
76572,0,7484,8,70
76573,0,89812,10,128
76574,1,102643,6,8
76575,5,0,2,355
76576,0,68963,5,89
76577,0,0,2,147
76578,0,36976,4,74
76579,1,226135,4,280
76580,0,434629,2,25
76581,0,0,2,14
76582,1,53460,4,255
76583,1,0,3,49
76584,0,0,2,10
76585,0,39025,3,181
76586,1,62013,5,10
76587,1,0,0,189
76588,0,86070,4,43
76589,2,0,6,7
76590,0,0,2,84
76591,0,0,1,145
76592,0,0,2,9
76593,4,0,1,334
76594,0,0,2,14
76595,5,71280,5,127
76596,1,26730,0,213
76597,0,5346,0,75
76598,0,13365,8,126
76599,4,0,4,348
76600,4,173210,4,258
76601,1,0,2,155
76602,0,128838,4,188
76603,0,0,4,5
76604,0,0,7,31
76605,0,0,12,355
76606,0,0,5,55
76607,0,133650,1,38
76608,2,53460,3,5
76609,1,0,1,294
76610,0,89100,3,187
76611,0,0,4,115
76612,0,0,1,25
76613,4,434629,2,12
76614,1,0,3,49
76615,0,0,4,7
76616,0,0,4,14
76617,0,0,1,237
76618,5,248589,1,25
76619,1,10692,7,21
76620,4,155034,1,56
76621,4,0,1,163
76622,0,0,4,116
76623,0,126165,3,117
76624,1,99970,1,259
76625,0,0,2,232
76626,1,0,1,6
76627,0,0,3,33
76628,1,0,1,20
76629,0,74844,1,68
76630,5,0,6,1
76631,0,0,4,12
76632,0,70567,5,2
76633,0,0,4,30
76634,1,0,1,128
76635,0,0,7,7
76636,1,174636,3,3
76637,0,0,1,20
76638,0,17641,11,2
76639,2,0,2,90
76640,1,0,1,161
76641,0,0,3,17
76642,1,94624,2,238
76643,0,0,1,11
76644,0,0,5,7
76645,0,50787,6,8
76646,0,103979,4,105
76647,0,72171,4,185
76648,2,0,1,83
76649,3,0,1,95
76650,2,0,4,296
76651,0,107989,2,6
76652,0,0,0,8
76653,0,0,5,262
76654,1,62370,7,294
76655,0,0,3,185
76656,2,0,1,76
76657,3,26730,12,7
76658,0,26730,0,12
76659,0,171072,11,236
76660,0,42768,12,10
76661,0,0,1,55
76662,2,0,4,125
76663,2,0,4,42
76664,0,0,0,293
76665,0,88743,2,116
76666,0,0,2,200
76667,0,198871,7,95
76668,0,2673,1,82
76669,0,0,1,40
76670,1,0,5,12
76671,0,176418,5,201
76672,1,133650,2,96
76673,2,0,0,17
76674,1,0,12,35
76675,0,0,4,6
76676,0,0,3,224
76677,0,0,4,157
76678,0,0,2,142
76679,0,0,2,13
76680,5,160647,4,227
76681,3,32076,0,180
76682,0,39560,3,42
76683,0,0,4,94
76684,1,0,7,14
76685,1,106920,6,7
76686,1,0,0,41
76687,0,133650,3,4
76688,2,0,2,246
76689,1,0,4,211
76690,0,0,2,187
76691,2,151470,9,5
76692,1,0,1,31
76693,0,5346,3,18
76694,0,0,0,50
76695,1,312741,3,137
76696,0,111196,2,30
76697,8,22453,0,249
76698,2,0,4,177
76699,0,0,3,174
76700,1,0,3,40
76701,0,0,2,123
76702,1,121354,2,59
76703,0,0,5,1
76704,0,57736,4,39
76705,1,13365,5,149
76706,5,0,0,355
76707,0,0,1,36
76708,0,5346,1,116
76709,1,0,0,57
76710,1,0,3,1
76711,0,0,2,7
76712,1,178200,3,12
76713,0,0,3,84
76714,6,109593,4,259
76715,1,0,6,1
76716,1,0,3,5
76717,0,16038,2,232
76718,0,0,2,35
76719,0,0,1,185
76720,0,0,3,120
76721,0,0,2,6
76722,2,122958,2,171
76723,0,0,3,14
76724,0,44550,4,114
76725,0,0,1,96
76726,1,5346,9,12
76727,0,0,0,6
76728,4,0,4,247
76729,4,0,5,165
76730,0,0,2,306
76731,6,0,5,355
76732,1,0,3,355
76733,0,0,2,10
76734,0,0,1,355
76735,2,133650,1,6
76736,0,125631,9,7
76737,1,0,4,12
76738,1,0,4,77
76739,0,2673,2,3
76740,0,0,1,2
76741,1,0,4,60
76742,0,40986,4,23
76743,1,106920,1,94
76744,1,118146,2,9
76745,0,143272,4,89
76746,2,0,2,146
76747,0,0,4,91
76748,3,267300,4,198
76749,1,71280,9,23
76750,0,0,2,190
76751,0,0,3,1
76752,0,0,2,37
76753,2,0,3,50
76754,0,0,4,127
76755,0,160380,0,34
76756,2,0,2,13
76757,0,107989,10,39
76758,0,208761,4,96
76759,4,0,3,19
76760,0,0,3,7
76761,0,120819,1,256
76762,3,0,7,234
76763,0,0,3,355
76764,2,0,0,43
76765,1,0,0,48
76766,3,400950,3,51
76767,0,0,1,198
76768,1,0,3,96
76769,0,198336,8,52
76770,0,0,6,116
76771,0,0,0,108
76772,1,0,0,285
76773,1,0,1,184
76774,0,10692,0,102
76775,4,44550,4,60
76776,1,0,9,20
76777,5,0,1,3
76778,0,0,4,196
76779,0,109593,9,91
76780,1,0,2,41
76781,2,0,4,253
76782,0,133650,4,60
76783,1,0,1,233
76784,4,0,2,246
76785,1,65934,2,40
76786,0,0,2,151
76787,0,0,1,20
76788,2,269973,0,196
76789,1,114939,4,294
76790,0,0,3,2
76791,0,0,1,8
76792,0,108702,4,56
76793,3,0,9,1
76794,1,0,2,62
76795,0,0,1,8
76796,1,0,3,104
76797,0,299376,7,20
76798,1,14434,4,13
76799,1,21918,4,5
76800,0,106920,2,125
76801,0,0,1,184
76802,5,0,1,76
76803,0,0,3,117
76804,0,0,4,21
76805,1,72171,3,109
76806,0,0,4,35
76807,4,0,4,63
76808,0,98722,8,13
76809,0,163053,12,33
76810,2,0,3,79
76811,2,100861,3,324
76812,4,16572,4,86
76813,0,72171,4,21
76814,0,0,2,80
76815,0,0,4,226
76816,0,0,0,190
76817,0,0,1,53
76818,0,0,4,6
76819,2,5346,8,58
76820,0,0,8,11
76821,0,27264,1,153
76822,3,48114,5,314
76823,3,0,1,22
76824,0,0,4,355
76825,0,76893,9,21
76826,0,0,2,23
76827,0,0,3,36
76828,4,0,8,43
76829,2,0,6,6
76830,0,0,0,83
76831,4,0,2,35
76832,0,0,4,102
76833,0,277992,4,145
76834,1,258033,3,24
76835,0,0,2,44
76836,0,0,4,168
76837,0,0,10,10
76838,0,0,3,11
76839,3,0,1,38
76840,0,0,1,14
76841,1,0,9,62
76842,0,0,2,41
76843,5,247698,3,84
76844,1,187110,1,267
76845,1,0,2,182
76846,5,0,4,228
76847,0,0,3,224
76848,4,0,2,279
76849,5,0,1,243
76850,0,0,2,198
76851,0,2138,2,124
76852,1,0,1,67
76853,0,129373,3,69
76854,1,0,2,34
76855,0,0,0,178
76856,0,0,2,76
76857,0,117612,5,9
76858,1,25304,3,30
76859,1,0,1,32
76860,0,0,4,36
76861,0,0,3,292
76862,1,0,2,192
76863,0,0,5,39
76864,5,0,5,2
76865,0,0,6,219
76866,0,0,4,319
76867,4,0,0,158
76868,0,0,4,239
76869,0,0,4,288
76870,0,181764,1,193
76871,0,0,2,157
76872,4,44371,4,5
76873,1,0,5,15
76874,0,172675,6,92
76875,1,0,3,148
76876,0,96228,1,5
76877,1,0,0,266
76878,0,0,3,4
76879,0,0,1,13
76880,4,0,6,292
76881,5,0,11,3
76882,4,106920,1,239
76883,0,0,1,64
76884,0,122423,8,39
76885,2,168399,3,167
76886,1,0,0,87
76887,4,0,5,73
76888,2,0,2,72
76889,5,21918,2,36
76890,0,0,2,61
76891,0,0,9,127
76892,1,0,2,35
76893,0,0,1,40
76894,0,0,3,58
76895,0,35283,1,11
76896,0,26195,5,249
76897,0,79655,2,176
76898,1,278704,10,11
76899,4,0,1,36
76900,1,0,3,81
76901,0,0,1,16
76902,0,227739,2,7
76903,1,148084,3,33
76904,1,10692,5,24
76905,0,60409,3,154
76906,3,0,2,161
76907,0,0,4,258
76908,0,0,2,167
76909,0,48114,3,48
76910,0,57024,9,11
76911,1,0,1,53
76912,4,0,1,29
76913,1,0,3,90
76914,0,0,2,277
76915,0,0,2,28
76916,4,0,2,120
76917,0,0,5,38
76918,1,0,3,130
76919,1,0,2,18
76920,0,0,2,334
76921,0,17820,3,15
76922,1,267300,1,224
76923,0,144342,12,157
76924,3,26730,7,198
76925,0,0,7,12
76926,2,0,1,313
76927,0,133650,4,325
76928,4,0,4,23
76929,0,0,5,42
76930,0,0,3,278
76931,0,0,0,8
76932,1,0,5,185
76933,0,24057,2,6
76934,0,53460,3,41
76935,0,0,2,7
76936,1,83397,2,64
76937,0,193525,10,7
76938,0,0,3,41
76939,0,0,0,32
76940,0,0,4,104
76941,1,14434,4,186
76942,1,0,2,15
76943,4,0,4,10
76944,1,0,2,355
76945,2,0,1,8
76946,1,0,0,246
76947,2,264627,3,37
76948,1,0,2,83
76949,0,0,3,14
76950,0,12028,2,18
76951,2,111375,5,84
76952,7,0,2,274
76953,3,121354,3,355
76954,0,114939,6,64
76955,1,0,3,327
76956,0,0,4,48
76957,0,88209,6,43
76958,0,434629,8,14
76959,0,0,2,92
76960,0,0,1,15
76961,0,0,4,64
76962,1,0,4,96
76963,0,26730,6,80
76964,1,0,2,45
76965,0,0,3,6
76966,0,0,3,290
76967,2,0,0,82
76968,2,59340,6,144
76969,0,48114,4,28
76970,0,162518,4,85
76971,0,0,2,1
76972,4,0,3,355
76973,0,48114,6,7
76974,1,57024,4,99
76975,0,206355,3,100
76976,0,142560,4,41
76977,5,32076,1,35
76978,1,80011,3,40
76979,0,0,6,39
76980,0,0,1,123
76981,0,0,0,24
76982,0,0,4,355
76983,0,0,2,20
76984,0,0,1,41
76985,4,0,2,126
76986,1,0,8,14
76987,0,0,3,215
76988,0,0,4,68
76989,0,0,5,7
76990,0,0,0,7
76991,1,0,1,284
76992,4,212236,10,355
76993,5,0,1,14
76994,0,0,8,125
76995,1,0,2,13
76996,1,0,6,96
76997,0,123492,3,13
76998,4,434629,2,16
76999,1,0,2,249
77000,2,0,4,103
77001,3,0,3,169
77002,0,26730,6,42
77003,0,0,2,286
77004,0,0,3,239
77005,0,0,3,38
77006,11,0,3,4
77007,2,0,1,287
77008,2,0,0,37
77009,1,26730,4,50
77010,0,126700,12,4
77011,2,0,4,82
77012,2,0,5,55
77013,0,141669,7,5
77014,0,74844,5,53
77015,5,133650,4,102
77016,0,0,4,76
77017,0,0,2,15
77018,0,0,2,355
77019,1,85536,1,168
77020,2,39025,4,253
77021,0,0,4,18
77022,0,0,4,203
77023,0,0,2,1
77024,2,0,5,30
77025,5,133650,3,147
77026,0,16038,7,55
77027,1,0,1,7
77028,0,0,5,24
77029,0,0,5,29
77030,1,0,0,32
77031,2,187110,1,14
77032,0,153697,0,9
77033,0,81972,1,14
77034,0,0,0,40
77035,2,0,3,7
77036,0,107989,6,6
77037,7,0,1,321
77038,1,0,2,69
77039,0,226135,1,7
77040,0,0,4,10
77041,1,0,3,5
77042,2,19602,6,4
77043,0,63082,7,40
77044,4,107989,2,235
77045,1,0,3,6
77046,1,0,3,4
77047,0,10692,3,9
77048,0,0,2,37
77049,0,0,4,30
77050,0,80190,5,27
77051,2,0,7,51
77052,0,0,2,80
77053,4,0,1,103
77054,0,0,2,56
77055,0,0,3,27
77056,2,0,3,50
77057,4,16038,2,17
77058,1,33679,10,307
77059,1,12830,12,3
77060,2,0,2,7
77061,1,320760,4,24
77062,2,0,4,109
77063,0,0,4,83
77064,1,0,4,90
77065,1,106920,4,35
77066,0,434629,4,65
77067,0,310068,4,10
77068,0,154499,1,85
77069,0,0,3,2
77070,2,109593,10,62
77071,3,0,2,148
77072,3,0,0,27
77073,1,238075,4,7
77074,4,80190,3,48
77075,1,0,1,11
77076,0,0,1,41
77077,1,0,3,90
77078,3,10692,4,28
77079,0,0,3,17
77080,0,128304,3,164
77081,3,0,1,121
77082,0,0,1,56
77083,1,0,2,30
77084,1,0,5,33
77085,0,38491,5,87
77086,5,48648,1,125
77087,0,31897,6,71
77088,0,0,2,7
77089,1,105138,8,11
77090,2,0,6,41
77091,1,0,1,80
77092,2,5346,2,69
77093,0,0,3,90
77094,0,0,6,11
77095,8,198871,12,1
77096,0,8019,6,201
77097,0,0,4,355
77098,0,57024,2,41
77099,3,240570,4,90
77100,0,0,3,291
77101,4,0,9,14
77102,1,0,2,130
77103,4,0,1,98
77104,1,21384,0,190
77105,1,0,3,158
77106,4,40629,7,11
77107,9,117612,1,25
77108,1,26730,0,28
77109,0,0,2,222
77110,0,0,3,5
77111,3,0,2,47
77112,0,32076,12,4
77113,1,0,4,134
77114,1,0,2,48
77115,4,0,7,88
77116,0,0,5,5
77117,1,158241,6,4
77118,2,157707,6,87
77119,0,365310,4,13
77120,1,0,3,27
77121,2,0,4,197
77122,1,0,1,262
77123,2,0,3,13
77124,2,0,4,355
77125,3,113335,3,4
77126,1,26730,5,8
77127,0,0,1,43
77128,0,0,4,52
77129,1,0,0,9
77130,0,0,3,50
77131,1,21384,4,254
77132,0,0,1,3
77133,1,0,3,101
77134,2,106920,6,7
77135,0,110484,6,3
77136,0,0,1,187
77137,4,21384,1,96
77138,1,0,3,133
77139,0,434629,11,8
77140,5,63617,3,59
77141,1,187110,1,63
77142,1,0,0,23
77143,0,30472,2,27
77144,4,29937,4,11
77145,0,0,4,170
77146,3,0,2,343
77147,4,0,1,164
77148,0,0,6,218
77149,2,0,0,8
77150,0,133650,2,266
77151,0,0,3,164
77152,3,246450,3,62
77153,1,130977,5,82
77154,0,327709,4,110
77155,0,0,5,20
77156,1,0,2,10
77157,1,0,4,171
77158,1,25839,4,17
77159,0,0,1,140
77160,1,0,0,53
77161,0,0,1,35
77162,0,0,4,112
77163,0,0,3,204
77164,1,0,2,89
77165,0,0,2,33
77166,3,106920,4,355
77167,0,0,3,28
77168,3,267300,3,26
77169,0,0,5,35
77170,0,0,4,61
77171,1,4989,5,5
77172,0,245916,4,95
77173,1,0,1,82
77174,1,0,2,130
77175,0,26730,2,314
77176,0,26730,3,132
77177,4,136323,2,88
77178,1,0,4,16
77179,1,0,2,28
77180,5,0,3,35
77181,0,0,5,15
77182,0,891,4,1
77183,4,57024,2,11
77184,0,0,2,66
77185,0,87674,4,60
77186,0,0,2,38
77187,2,0,4,48
77188,5,0,4,17
77189,0,8553,2,268
77190,0,163587,6,22
77191,0,71636,3,42
77192,0,0,1,53
77193,0,11761,2,23
77194,0,0,6,7
77195,3,240570,9,99
77196,7,227205,8,319
77197,1,60855,6,7
77198,1,0,5,79
77199,2,0,3,1
77200,2,191565,3,7
77201,0,0,3,256
77202,0,0,5,328
77203,1,96228,4,41
77204,5,0,0,108
77205,1,0,2,1
77206,2,0,1,17
77207,1,200475,4,12
77208,3,0,1,74
77209,0,0,3,157
77210,1,0,1,67
77211,0,0,1,2
77212,0,0,2,28
77213,0,267300,1,8
77214,0,0,1,100
77215,0,0,1,46
77216,1,123492,0,199
77217,8,0,3,246
77218,1,0,4,355
77219,0,0,3,303
77220,1,0,1,39
77221,1,80724,4,28
77222,0,0,2,199
77223,0,0,5,35
77224,0,99435,2,14
77225,0,320760,4,101
77226,2,434629,2,46
77227,4,6415,6,4
77228,2,133650,4,38
77229,2,88209,3,7
77230,0,97297,1,13
77231,0,0,5,11
77232,1,0,1,16
77233,0,53460,1,27
77234,3,0,3,3
77235,2,0,2,198
77236,0,0,1,89
77237,1,133650,2,181
77238,4,16572,8,11
77239,1,5791,4,182
77240,0,20849,12,133
77241,0,57469,1,23
77242,0,80190,4,48
77243,2,0,4,45
77244,0,0,4,10
77245,1,110662,12,245
77246,0,0,2,38
77247,0,0,5,21
77248,2,0,3,23
77249,0,0,1,51
77250,0,29403,8,8
77251,4,0,1,31
77252,2,0,3,39
77253,0,0,2,221
77254,0,0,3,7
77255,0,0,5,40
77256,0,141669,2,67
77257,0,26730,2,60
77258,0,0,7,58
77259,4,0,0,36
77260,1,0,3,132
77261,0,134719,2,77
77262,2,0,3,2
77263,1,0,5,12
77264,3,0,6,35
77265,0,57024,4,100
77266,1,5346,4,21
77267,0,0,6,7
77268,0,294030,4,81
77269,0,0,6,45
77270,0,0,1,288
77271,3,0,4,36
77272,1,0,4,53
77273,0,84466,1,56
77274,4,0,5,73
77275,1,0,4,52
77276,5,129640,1,15
77277,4,35283,4,124
77278,1,0,4,5
77279,3,0,2,1
77280,1,149688,2,75
77281,5,79120,4,36
77282,0,213840,3,21
77283,1,0,2,6
77284,0,0,3,233
77285,1,0,1,193
77286,0,197802,1,32
77287,4,0,4,167
77288,5,0,1,71
77289,1,0,1,21
77290,0,220255,2,121
77291,0,68963,2,10
77292,0,0,4,7
77293,0,68428,4,355
77294,1,0,4,355
77295,0,0,3,14
77296,1,0,3,205
77297,0,0,8,6
77298,0,0,1,11
77299,3,200475,4,37
77300,5,0,3,76
77301,1,0,4,188
77302,1,0,0,115
77303,1,0,1,21
77304,0,0,2,20
77305,0,0,1,36
77306,0,267300,4,17
77307,1,56133,4,112
77308,0,70389,3,1
77309,1,0,8,270
77310,1,0,2,41
77311,0,0,2,185
77312,1,0,2,130
77313,7,183367,1,31
77314,7,0,4,192
77315,3,0,3,313
77316,0,0,5,12
77317,1,14968,5,42
77318,2,151291,3,26
77319,1,0,3,226
77320,2,3564,2,28
77321,0,117612,4,190
77322,0,0,3,158
77323,0,5346,0,4
77324,0,106920,2,33
77325,4,125631,4,116
77326,3,0,3,168
77327,0,0,2,51
77328,0,26730,2,35
77329,0,0,2,19
77330,3,0,2,31
77331,0,130442,1,77
77332,11,0,1,41
77333,1,0,4,47
77334,4,149688,4,52
77335,0,133650,12,28
77336,0,0,3,157
77337,3,175348,3,7
77338,4,0,1,21
77339,0,56133,3,140
77340,0,80190,4,5
77341,2,0,0,36
77342,0,0,2,171
77343,1,0,1,20
77344,3,0,1,28
77345,0,0,3,11
77346,0,110662,2,75
77347,3,0,4,258
77348,1,0,3,7
77349,0,0,3,84
77350,1,0,4,21
77351,4,178556,3,41
77352,0,32076,5,149
77353,0,4455,0,93
77354,0,0,0,111
77355,0,0,0,3
77356,0,423403,3,14
77357,1,0,2,1
